run_sig,run,seed,horizon,NSE,RMSE,MAE,rMBE,skill_vs_persistence,source,trial,status,objective,hp.model.gru_layers,hp.model.gru_hidden,hp.model.gru_dropout,hp.training.lr
gru_ablation_revin_scheduler_t004_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,7.0,0.8638835593355085,0.0656545905522915,0.051208086086042,0.0056749605489263,,gru_metrics,,,,,,,
in52_out16_ep1_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep1_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,7.0,-1.482744771711403,0.3003117996793739,0.2352571076753607,0.1491255390831749,,gru_metrics,,,,,,,
in52_out16_ep50_bs4096_stat1_seed40_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep1_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,7.0,-7.3399993642997,0.5005189878815349,0.4050640672017512,-0.4020111701046196,,gru_metrics,,,,,,,
in52_out16_ep2_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep2_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,7.0,-0.1327530383318174,0.2184405323511575,0.1749961524488823,0.178728443974637,,gru_metrics,,,,,,,
in52_out16_ep5_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep5_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,7.0,0.2754223932436551,0.1676568905030036,0.137715024811229,-0.0163495613824521,,gru_metrics,,,,,,,
in52_out16_ep5_bs4096_seed40_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep5_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,7.0,0.1579030575028841,0.1738527688668269,0.1436785282700826,0.0581553440720654,,gru_metrics,,,,,,,
gru_l1_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,7.0,0.8488732744559839,0.0704510410664991,0.0547658137944869,0.0359453617750778,,gru_metrics,,,,,,,
in52_out16_ep50_bs4096_seed40_full_merged_r1_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_r1_spatial_split_spf0p8_sc20_ss42,40.0,7.0,0.85653397616247,0.0669414183802229,0.0507722582135881,-0.1289104794960194,,gru_metrics,,,,,,,
gru_l2_revin_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,7.0,0.8638835593355085,0.0656545905522915,0.051208086086042,0.0056749605489263,,gru_metrics,,,,,,,
gru_l2_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,7.0,0.8638835593355085,0.0656545905522915,0.051208086086042,0.0056749605489263,,gru_metrics,,,,,,,
gru_l3_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l3_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,7.0,0.8574176047945133,0.0669054239750559,0.0516819148868709,0.0019088426705443,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t001_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,8.0,0.8379860324930706,0.0714996541594983,0.0547008844681116,-0.1401559394804135,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t002_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,8.0,0.8505030131040294,0.0692966888895598,0.0547843701911695,0.0034728902958829,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t003_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,8.0,0.8379860324930706,0.0714996541594983,0.0547008844681116,-0.1401559394804135,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t004_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,8.0,0.8505030131040294,0.0692966888895598,0.0547843701911695,0.0034728902958829,,gru_metrics,,,,,,,
in52_out16_ep1_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep1_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,8.0,-1.722796271443888,0.317741611449101,0.2498277271763559,0.2026502126384967,,gru_metrics,,,,,,,
in52_out16_ep50_bs4096_stat1_seed40_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep1_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,8.0,-6.833889187477641,0.4851413090661755,0.3818344408245178,-0.374768293747552,,gru_metrics,,,,,,,
in52_out16_ep2_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep2_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,8.0,-0.2425691057270214,0.2297665139434526,0.1851694572485234,0.2022562600157264,,gru_metrics,,,,,,,
in52_out16_ep5_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep5_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,8.0,0.184848735017173,0.1798258293586449,0.1478334636779493,-0.0175580870230166,,gru_metrics,,,,,,,
in52_out16_ep5_bs4096_seed40_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep5_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,8.0,0.0654369323284524,0.1829282145932071,0.1509848781749962,0.0505811207468836,,gru_metrics,,,,,,,
gru_l1_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,8.0,0.8305242202798707,0.0740483524365225,0.0580797401857582,0.0364822644035972,,gru_metrics,,,,,,,
in52_out16_ep50_bs4096_seed40_full_merged_r1_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_r1_spatial_split_spf0p8_sc20_ss42,40.0,8.0,0.8379860324930706,0.0714996541594983,0.0547008844681116,-0.1401559394804135,,gru_metrics,,,,,,,
gru_l2_revin_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,8.0,0.8505030131040294,0.0692966888895598,0.0547843701911695,0.0034728902958829,,gru_metrics,,,,,,,
gru_l2_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,8.0,0.8505030131040294,0.0692966888895598,0.0547843701911695,0.0034728902958829,,gru_metrics,,,,,,,
gru_l3_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l3_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,8.0,0.8428190832339206,0.0713118231952599,0.0553144768719033,0.0016674023821056,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t001_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,9.0,0.8206365437346212,0.0758682334360477,0.057859874906994,-0.1491857762921528,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t002_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,9.0,0.8355285721840976,0.0725344730047001,0.0574263205259909,0.0033042328904207,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t003_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,9.0,0.8206365437346212,0.0758682334360477,0.057859874906994,-0.1491857762921528,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t004_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,9.0,0.8355285721840976,0.0725344730047001,0.0574263205259909,0.0033042328904207,,gru_metrics,,,,,,,
in52_out16_ep1_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep1_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,9.0,-2.0228914073776765,0.3323603377034977,0.2611326829098058,0.2244336570026532,,gru_metrics,,,,,,,
in52_out16_ep50_bs4096_stat1_seed40_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep1_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,9.0,-6.460038610744056,0.4731527627268021,0.368859843203896,-0.3472353867290474,,gru_metrics,,,,,,,
in52_out16_ep2_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep2_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,9.0,-0.3488445186805167,0.2378240881376951,0.1934242613577956,0.1926205182371611,,gru_metrics,,,,,,,
in52_out16_ep5_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep5_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,9.0,0.1062226353731427,0.1914595559582801,0.1569136295592385,-0.0307879260958118,,gru_metrics,,,,,,,
in52_out16_ep5_bs4096_seed40_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep5_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,9.0,-0.0246346146997751,0.1934926880597664,0.1584115553130373,0.0427968736317035,,gru_metrics,,,,,,,
gru_l1_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,9.0,0.8108200916254764,0.0777364663571828,0.0615169310466551,0.0372224136590043,,gru_metrics,,,,,,,
in52_out16_ep50_bs4096_seed40_full_merged_r1_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_r1_spatial_split_spf0p8_sc20_ss42,40.0,9.0,0.8206365437346212,0.0758682334360477,0.057859874906994,-0.1491857762921528,,gru_metrics,,,,,,,
gru_l2_revin_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,9.0,0.8355285721840976,0.0725344730047001,0.0574263205259909,0.0033042328904207,,gru_metrics,,,,,,,
gru_l2_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,9.0,0.8355285721840976,0.0725344730047001,0.0574263205259909,0.0033042328904207,,gru_metrics,,,,,,,
gru_l3_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l3_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,9.0,0.8271103597270237,0.0747618468700209,0.0581676103335954,0.0008663086411113,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t001_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,10.0,0.8045880917216457,0.0797318361622432,0.0607703568099381,-0.1573695622632275,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t002_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,10.0,0.8219428921917346,0.0755773292522333,0.0599476702801592,0.0028186407678973,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t003_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,10.0,0.8045880917216457,0.0797318361622432,0.0607703568099381,-0.1573695622632275,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t004_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,10.0,0.8219428921917346,0.0755773292522333,0.0599476702801592,0.0028186407678973,,gru_metrics,,,,,,,
in52_out16_ep1_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep1_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,10.0,-2.1683325478532733,0.3467455417527866,0.2781733280163632,0.2112583467329893,,gru_metrics,,,,,,,
in52_out16_ep50_bs4096_stat1_seed40_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep1_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,10.0,-6.084807225264823,0.4767361729091749,0.368436028512471,-0.3522700506640909,,gru_metrics,,,,,,,
in52_out16_ep2_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep2_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,10.0,-0.3918268872524932,0.2448996621602346,0.1991769525993383,0.1652505345571107,,gru_metrics,,,,,,,
in52_out16_ep5_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep5_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,10.0,0.0369606847900587,0.2010059046748139,0.164334466012471,-0.0588601628885684,,gru_metrics,,,,,,,
in52_out16_ep5_bs4096_seed40_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep5_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,10.0,-0.1263532252795811,0.2027364312221206,0.1665720049844404,0.0380088853593868,,gru_metrics,,,,,,,
gru_l1_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,10.0,0.7952224567613324,0.0808595817338159,0.0644568736419017,0.0394486600445026,,gru_metrics,,,,,,,
in52_out16_ep50_bs4096_seed40_full_merged_r1_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_r1_spatial_split_spf0p8_sc20_ss42,40.0,10.0,0.8045880917216457,0.0797318361622432,0.0607703568099381,-0.1573695622632275,,gru_metrics,,,,,,,
gru_l2_revin_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,10.0,0.8219428921917346,0.0755773292522333,0.0599476702801592,0.0028186407678973,,gru_metrics,,,,,,,
gru_l2_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,10.0,0.8219428921917346,0.0755773292522333,0.0599476702801592,0.0028186407678973,,gru_metrics,,,,,,,
gru_l3_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l3_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,10.0,0.8137384872913211,0.0784500599769465,0.061274276667343,-0.0006549157757261,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t001_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,11.0,0.7873347199257976,0.0829875050455901,0.0634494798007981,-0.1635816239472865,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t002_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,11.0,0.8096289967725854,0.0790758262736064,0.0625336221802286,0.0017948503051906,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t003_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,11.0,0.7873347199257976,0.0829875050455901,0.0634494798007981,-0.1635816239472865,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t004_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,11.0,0.8096289967725854,0.0790758262736064,0.0625336221802286,0.0017948503051906,,gru_metrics,,,,,,,
in52_out16_ep1_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep1_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,11.0,-2.386092502895163,0.364259781580857,0.2925465597490375,0.1950537287441858,,gru_metrics,,,,,,,
in52_out16_ep50_bs4096_stat1_seed40_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep1_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,11.0,-6.147188340637941,0.4775989404878307,0.3673180575576125,-0.3476110513383031,,gru_metrics,,,,,,,
in52_out16_ep2_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep2_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,11.0,-0.4843352285447708,0.2531597532194913,0.2052323920875075,0.13623399409282,,gru_metrics,,,,,,,
in52_out16_ep5_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep5_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,11.0,-0.0719185701587328,0.2108379328255098,0.1719255219235945,-0.0983306302465568,,gru_metrics,,,,,,,
in52_out16_ep5_bs4096_seed40_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep5_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,11.0,-0.227753225593027,0.2127752265218511,0.173982063548987,0.0186228656320841,,gru_metrics,,,,,,,
gru_l1_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,11.0,0.7825845304735375,0.0839047489697517,0.0669177331965723,0.0398992011732621,,gru_metrics,,,,,,,
in52_out16_ep50_bs4096_seed40_full_merged_r1_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_r1_spatial_split_spf0p8_sc20_ss42,40.0,11.0,0.7873347199257976,0.0829875050455901,0.0634494798007981,-0.1635816239472865,,gru_metrics,,,,,,,
gru_l2_revin_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,11.0,0.8096289967725854,0.0790758262736064,0.0625336221802286,0.0017948503051906,,gru_metrics,,,,,,,
gru_l2_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,11.0,0.8096289967725854,0.0790758262736064,0.0625336221802286,0.0017948503051906,,gru_metrics,,,,,,,
gru_l3_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l3_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,11.0,0.7982961190095215,0.081107642553848,0.0633631619540127,0.0003488169855464,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t001_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,12.0,0.7719285119556692,0.0866479134437513,0.0661564616413859,-0.169836448706741,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t002_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,12.0,0.7991366410871756,0.0818351058892361,0.0646677058496516,0.0018834943871614,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t003_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,12.0,0.7719285119556692,0.0866479134437513,0.0661564616413859,-0.169836448706741,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t004_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,12.0,0.7991366410871756,0.0818351058892361,0.0646677058496516,0.0018834943871614,,gru_metrics,,,,,,,
in52_out16_ep1_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep1_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,12.0,-2.5862294501580334,0.3752123012879736,0.3053775860362075,0.1208574475123918,,gru_metrics,,,,,,,
in52_out16_ep50_bs4096_stat1_seed40_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep1_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,12.0,-6.360450232530483,0.4947954345996158,0.3847663915898811,-0.3731727574632757,,gru_metrics,,,,,,,
in52_out16_ep2_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep2_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,12.0,-0.5651194066413665,0.2603740267757429,0.2066936310398521,0.0870514425905742,,gru_metrics,,,,,,,
in52_out16_ep5_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep5_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,12.0,-0.1973586255923651,0.2215053284242382,0.1820187722666982,-0.1423937468125694,,gru_metrics,,,,,,,
in52_out16_ep5_bs4096_seed40_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep5_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,12.0,-0.3408277783764968,0.2226589030120812,0.1821290340149801,-0.0154398384011433,,gru_metrics,,,,,,,
gru_l1_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,12.0,0.7714428922447937,0.0866363295808198,0.0687067106172635,0.0410781873767649,,gru_metrics,,,,,,,
in52_out16_ep50_bs4096_seed40_full_merged_r1_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_r1_spatial_split_spf0p8_sc20_ss42,40.0,12.0,0.7719285119556692,0.0866479134437513,0.0661564616413859,-0.169836448706741,,gru_metrics,,,,,,,
gru_l2_revin_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,12.0,0.7991366410871756,0.0818351058892361,0.0646677058496516,0.0018834943871614,,gru_metrics,,,,,,,
gru_l2_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,12.0,0.7991366410871756,0.0818351058892361,0.0646677058496516,0.0018834943871614,,gru_metrics,,,,,,,
gru_l3_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l3_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,12.0,0.7849766095511281,0.0840192629232518,0.0658953530447823,0.0038395890550164,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t001_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,13.0,0.7578872992152759,0.0896400688711953,0.0680972342883353,-0.1737744189098678,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t002_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,13.0,0.7904121003211634,0.0845366397278802,0.0670602806718834,0.002740187838883,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t003_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,13.0,0.7578872992152759,0.0896400688711953,0.0680972342883353,-0.1737744189098678,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t004_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,13.0,0.7904121003211634,0.0845366397278802,0.0670602806718834,0.002740187838883,,gru_metrics,,,,,,,
in52_out16_ep1_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep1_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,13.0,-2.715941344580326,0.3894029357630406,0.314131029484945,0.063177363949658,,gru_metrics,,,,,,,
in52_out16_ep50_bs4096_stat1_seed40_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep1_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,13.0,-6.675815995322141,0.5304016890151909,0.4197240765585283,-0.4294895977580611,,gru_metrics,,,,,,,
in52_out16_ep2_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep2_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,13.0,-0.6643708271726154,0.2654443451713853,0.2094626540772652,0.0324624258238549,,gru_metrics,,,,,,,
in52_out16_ep5_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep5_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,13.0,-0.350289053712437,0.2323892481743883,0.1925285854978424,-0.1883642139492248,,gru_metrics,,,,,,,
in52_out16_ep5_bs4096_seed40_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep5_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,13.0,-0.4557346840666787,0.232532459185563,0.1901644930314789,-0.0395363043550415,,gru_metrics,,,,,,,
gru_l1_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,13.0,0.7585724765186985,0.0896255478761368,0.0712681229496415,0.0420503948901482,,gru_metrics,,,,,,,
in52_out16_ep50_bs4096_seed40_full_merged_r1_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_r1_spatial_split_spf0p8_sc20_ss42,40.0,13.0,0.7578872992152759,0.0896400688711953,0.0680972342883353,-0.1737744189098678,,gru_metrics,,,,,,,
gru_l2_revin_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,13.0,0.7904121003211634,0.0845366397278802,0.0670602806718834,0.002740187838883,,gru_metrics,,,,,,,
gru_l2_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,13.0,0.7904121003211634,0.0845366397278802,0.0670602806718834,0.002740187838883,,gru_metrics,,,,,,,
gru_l3_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l3_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,13.0,0.7716894729741476,0.0856866549947455,0.0674166493601613,0.0010588538293467,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t001_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,14.0,0.7448558866734356,0.0926256375445856,0.0699856085178656,-0.1792807472139575,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t002_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,14.0,0.780856401472646,0.0869346813485346,0.0688839784432283,0.0006008209073712,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t003_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,14.0,0.7448558866734356,0.0926256375445856,0.0699856085178656,-0.1792807472139575,,gru_metrics,,,,,,,
gru_ablation_revin_scheduler_t004_seed40_full_merged,gru_l2_in52_out16_ep50_full_merged,40.0,14.0,0.780856401472646,0.0869346813485346,0.0688839784432283,0.0006008209073712,,gru_metrics,,,,,,,
in52_out16_ep1_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep1_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,14.0,-2.8753834933872,0.4047108209081666,0.3247439188249943,-0.0033284551788229,,gru_metrics,,,,,,,
in52_out16_ep50_bs4096_stat1_seed40_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep1_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,14.0,-6.728408396726413,0.5598104209083472,0.4466877439946078,-0.4890918634850136,,gru_metrics,,,,,,,
in52_out16_ep2_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep2_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,14.0,-0.819276348896314,0.2725443497028034,0.2178085546174117,-0.0316728698052514,,gru_metrics,,,,,,,
in52_out16_ep5_bs4096_seed40_full_merged_spf0p5_sc20_ss42,gru_l1_in52_out16_ep5_full_merged_spatial_split_spf0p5_sc20_ss42,40.0,14.0,-0.5102413097500402,0.2465996017292147,0.2035449999941593,-0.2365348418066591,,gru_metrics,,,,,,,
in52_out16_ep5_bs4096_seed40_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep5_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,14.0,-0.5867127915144925,0.2430781883014055,0.1974153838089208,-0.083891429299069,,gru_metrics,,,,,,,
gru_l1_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l1_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,14.0,0.7459543895690907,0.0918145952240682,0.0734036433232295,0.0468283963245604,,gru_metrics,,,,,,,
in52_out16_ep50_bs4096_seed40_full_merged_r1_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_r1_spatial_split_spf0p8_sc20_ss42,40.0,14.0,0.7448558866734356,0.0926256375445856,0.0699856085178656,-0.1792807472139575,,gru_metrics,,,,,,,
gru_l2_revin_seed40_ep50_full_merged_spf0p8_sc20_ss42,gru_l2_in52_out16_ep50_full_merged_spatial_split_spf0p8_sc20_ss42,40.0,14.0,0.780856401472646,0.0869346813485346,0.0688839784432283,0.0006008209073712,,gru_metrics,,,,,,,
