log,run,valid_pairs,skipped,RMSE,nRMSE,NSE_pooled,NSE,NSE_id_median,NSE_id_p25,NSE_id_p50,NSE_id_p75,NSE_id_mean,NSE_id_count,NSE_hw,RMSE_hw,nRMSE_hw,MAE,AbsErr_P95,AbsErr_P99,AbsErr_Max,nRMSE_pw,RMSE_pw,NSE_pw,n_dates,n_train_wells,n_holdout_wells,dkl_latent_dims,dkl_train_steps,gp_ls,gp_os,gp_noise,dkl_best_mll,y_mean,y_std
gw-feat-ablat-md30-ss43.log,ORACLE_oracle_ablat_md30_f95_ss43__feat_siwa_only_gps2__predobstrain,3696.0,240.0,6.4372,0.2238,0.864,0.864,-76.3128,-565.4341,-76.3128,-9.4739,-2802.0591,52.0,-77.9863,1.2373,7.8489,3.4443,14.7,28.9397,29.8924,7.7127,1.2393,-76.3128,,,,,,,,,,,
gw-feat-ablat-md30-ss43.log,ORACLE_oracle_ablat_md30_f95_ss43__feat_siwa_only_gps3__predobstrain,3696.0,240.0,6.428,0.2235,0.8644,0.8644,-75.0148,-566.1115,-75.0148,-9.6657,-2786.4358,52.0,-77.0176,1.2268,7.7345,3.441,14.6678,28.8997,29.8775,7.5817,1.2242,-75.0148,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_acf_class_only_gps1__predobstrain,3696.0,240.0,3.0768,0.1098,0.9639,0.9639,-29.5801,-219.4004,-29.5801,-5.9993,-621.5934,52.0,-29.6493,1.0183,4.2678,1.7865,6.4574,14.9667,15.772,4.3644,1.0551,-29.5801,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_acf_class_only_gps2__predobstrain,3696.0,240.0,3.095,0.1105,0.9634,0.9634,-29.867,-215.6945,-29.867,-6.1953,-625.275,52.0,-30.6752,1.0274,4.5092,1.8047,6.5714,14.9469,15.7699,4.5845,1.0682,-29.867,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_acf_class_only_gps3__predobstrain,3696.0,240.0,3.0775,0.1099,0.9638,0.9638,-30.3658,-229.3141,-30.3658,-6.2983,-618.2975,52.0,-30.0466,1.0259,4.3533,1.7907,6.5635,14.9292,15.679,4.3376,1.0532,-30.3658,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_acf_class_gps1__predobstrain,3696.0,240.0,3.0639,0.1094,0.9642,0.9642,-39.7363,-280.5097,-39.7363,-8.6842,-461.0927,52.0,-39.0141,0.9509,4.7719,1.8291,5.3733,14.7608,16.4583,4.7805,0.9574,-39.7363,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_acf_class_gps2__predobstrain,3696.0,240.0,3.057,0.1091,0.9643,0.9643,-39.6151,-266.3871,-39.6151,-8.6779,-458.1646,52.0,-38.7127,0.9519,4.7697,1.8237,5.3174,14.7743,16.3973,4.7824,0.9543,-39.6151,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_acf_class_gps3__predobstrain,3696.0,240.0,3.0753,0.1098,0.9639,0.9639,-38.4862,-245.6856,-38.4862,-8.3345,-461.2062,52.0,-36.2549,0.9373,4.6038,1.8114,5.3361,14.9342,16.2314,4.6672,0.945,-38.4862,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_fok_fuk_gps1__predobstrain,3696.0,240.0,2.7105,0.0968,0.972,0.972,-24.5556,-103.4588,-24.5556,-4.0834,-483.1773,52.0,-24.5955,0.8916,3.9028,1.6409,5.6863,11.9931,13.5712,3.7609,0.8988,-24.5556,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_fok_fuk_gps2__predobstrain,3696.0,240.0,2.69,0.096,0.9724,0.9724,-23.4639,-110.0545,-23.4639,-4.1965,-487.5171,52.0,-24.9939,0.8655,3.9592,1.637,5.8517,11.68,12.992,4.1907,0.8534,-23.4639,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_fok_fuk_gps3__predobstrain,3696.0,240.0,2.6993,0.0964,0.9722,0.9722,-23.2277,-100.4853,-23.2277,-4.136,-481.2971,52.0,-24.1762,0.8768,3.9196,1.6297,5.6058,12.0691,13.4243,3.852,0.8974,-23.2277,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_fok_gps1__predobstrain,3696.0,240.0,2.6496,0.0946,0.9732,0.9732,-25.6906,-106.3088,-25.6906,-3.5407,-474.1912,52.0,-25.1727,0.8845,3.8428,1.6242,5.6744,11.2531,12.9887,3.7355,0.8909,-25.6906,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_fok_gps2__predobstrain,3696.0,240.0,2.632,0.094,0.9736,0.9736,-24.5144,-112.7153,-24.5144,-4.1075,-478.6442,52.0,-24.5704,0.8512,3.8791,1.6206,5.8533,11.0246,12.3891,3.7317,0.8625,-24.5144,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_fok_gps3__predobstrain,3696.0,240.0,2.6446,0.0944,0.9733,0.9733,-24.417,-102.3082,-24.417,-4.045,-472.6836,52.0,-24.0488,0.8677,3.8111,1.6137,5.5826,11.4352,12.8898,3.7122,0.8964,-24.417,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_fuk_gps1__predobstrain,3696.0,240.0,2.788,0.0995,0.9703,0.9703,-26.2944,-100.2233,-26.2944,-2.4727,-497.0374,52.0,-26.0538,0.9161,3.8855,1.6585,5.6812,12.8486,14.5284,3.8301,0.9395,-26.2944,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_fuk_gps2__predobstrain,3696.0,240.0,2.764,0.0987,0.9708,0.9708,-24.9264,-106.444,-24.9264,-4.1609,-499.7263,52.0,-24.9207,0.8891,3.9147,1.6535,5.8329,12.4331,13.8979,3.7843,0.9052,-24.9264,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_fuk_gps3__predobstrain,3696.0,240.0,2.7756,0.0991,0.9706,0.9706,-24.8903,-96.4813,-24.8903,-3.8775,-494.0347,52.0,-24.8869,0.9086,3.8609,1.6459,5.5793,12.8766,14.2025,3.8475,0.9201,-24.8903,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_gwlk_cont_gps1__predobstrain,3696.0,240.0,2.7001,0.0964,0.9722,0.9722,-20.9261,-111.2859,-20.9261,-3.1365,-429.0005,52.0,-17.955,0.7514,3.3598,1.5773,5.5241,12.0222,13.1461,3.4432,0.7661,-20.9261,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_gwlk_cont_gps2__predobstrain,3696.0,240.0,2.6945,0.0962,0.9723,0.9723,-21.1629,-110.4747,-21.1629,-3.8182,-426.7246,52.0,-17.0027,0.7429,3.26,1.5785,5.4769,11.8283,13.5388,3.3933,0.7826,-21.1629,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_gwlk_cont_gps3__predobstrain,3696.0,240.0,2.6796,0.0957,0.9726,0.9726,-20.2687,-105.6812,-20.2687,-4.0399,-430.7611,52.0,-17.5147,0.7627,3.2733,1.5685,5.1838,11.9268,12.9294,3.3797,0.7967,-20.2687,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_gwlk_onehot_gps1__predobstrain,3696.0,240.0,2.6407,0.0943,0.9734,0.9734,-14.5433,-109.2361,-14.5433,-3.7586,-412.4276,52.0,-14.5925,0.7204,3.032,1.5702,5.2861,11.8335,12.9352,3.0036,0.7189,-14.5433,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_gwlk_onehot_gps2__predobstrain,3696.0,240.0,2.6344,0.0941,0.9735,0.9735,-14.6497,-111.9423,-14.6497,-3.9203,-410.3112,52.0,-15.0315,0.7307,2.9679,1.5731,5.261,11.6549,13.3249,2.9133,0.7381,-14.6497,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_gwlk_onehot_gps3__predobstrain,3696.0,240.0,2.6263,0.0938,0.9737,0.9737,-14.2561,-103.2181,-14.2561,-3.734,-413.5613,52.0,-15.4954,0.7367,2.9901,1.5656,4.997,11.7185,12.7904,2.8705,0.7457,-14.2561,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_pr1lag_gps1__predobstrain,3696.0,240.0,4.0209,0.1436,0.9383,0.9383,-20.2147,-171.2131,-20.2147,-5.1545,-727.1716,52.0,-19.1739,0.756,3.5027,1.9938,7.6706,21.0455,22.6033,3.519,0.7492,-20.2147,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_pr1lag_gps2__predobstrain,3696.0,240.0,3.9726,0.1418,0.9398,0.9398,-19.9151,-163.0144,-19.9151,-3.6212,-708.7785,52.0,-18.4134,0.7547,3.4267,1.9784,7.5037,20.4068,22.4511,3.5063,0.7547,-19.9151,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_pr1lag_gps3__predobstrain,3696.0,240.0,3.7109,0.1325,0.9474,0.9474,-19.3869,-149.8931,-19.3869,-4.4496,-639.8425,52.0,-18.0497,0.7481,3.4677,1.888,6.707,19.2604,22.9744,3.6597,0.7356,-19.3869,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_pr52lag_gps1__predobstrain,3696.0,240.0,5.2903,0.1889,0.8932,0.8932,-34.7529,-657.707,-34.7529,-5.8837,-928.1765,52.0,-32.974,1.0476,4.7482,2.676,12.0457,24.1011,28.4271,5.0956,1.0591,-34.7529,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_pr52lag_gps2__predobstrain,3696.0,240.0,5.3231,0.19,0.8918,0.8918,-36.0483,-668.1664,-36.0483,-6.3463,-934.6396,52.0,-34.3687,1.026,4.8263,2.6929,12.2474,24.3224,28.8362,5.1962,1.0535,-36.0483,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_pr52lag_gps3__predobstrain,3696.0,240.0,4.9156,0.1755,0.9078,0.9078,-38.7492,-641.2356,-38.7492,-7.6433,-830.8051,52.0,-34.0645,1.0366,4.7482,2.5121,10.8649,23.1886,27.7724,5.3309,1.0896,-38.7492,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_pr52xcorr_gps1__predobstrain,3696.0,240.0,4.2812,0.1528,0.93,0.93,-25.524,-132.5886,-25.524,-8.5003,-592.3431,52.0,-24.2652,0.8079,4.1005,2.0999,8.5318,23.458,24.6436,4.5671,0.8951,-25.524,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_pr52xcorr_gps2__predobstrain,3696.0,240.0,4.279,0.1528,0.9301,0.9301,-24.8171,-133.2767,-24.8171,-7.2619,-592.0607,52.0,-25.1116,0.8297,4.0646,2.0939,8.489,23.4204,24.4156,4.404,0.8585,-24.8171,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_pr52xcorr_gps3__predobstrain,3696.0,240.0,4.297,0.1534,0.9295,0.9295,-24.7062,-134.007,-24.7062,-7.5476,-596.1714,52.0,-23.5896,0.8349,4.0181,2.094,8.6077,23.5358,24.6207,4.1674,0.8121,-24.7062,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_pr_all_gps1__predobstrain,3696.0,240.0,4.2555,0.1519,0.9309,0.9309,-24.0116,-174.0764,-24.0116,-5.3938,-601.2265,52.0,-20.9149,0.9268,3.7849,2.1163,8.8859,22.9093,24.154,3.895,0.9687,-24.0116,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_pr_all_gps2__predobstrain,3696.0,240.0,4.2497,0.1517,0.9311,0.9311,-23.235,-172.4666,-23.235,-5.124,-597.8407,52.0,-19.8721,0.893,3.6744,2.1047,8.811,22.8776,24.2559,3.7674,0.9095,-23.235,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_best_pr_all_gps3__predobstrain,3696.0,240.0,4.2665,0.1523,0.9305,0.9305,-20.7545,-151.0126,-20.7545,-4.8069,-601.8068,52.0,-18.4901,0.8465,3.602,2.0956,8.8879,23.0447,24.1375,3.6592,0.897,-20.7545,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_coords_only_gps1__predobstrain,3696.0,240.0,2.9188,0.1042,0.9675,0.9675,-33.6739,-113.1703,-33.6739,-1.5866,-599.4314,52.0,-33.0181,0.8522,4.5962,1.5661,5.112,15.6521,16.5964,4.751,0.847,-33.6739,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_coords_only_gps2__predobstrain,3696.0,240.0,2.8991,0.1035,0.9679,0.9679,-33.5537,-114.6296,-33.5537,-1.6338,-603.1274,52.0,-33.1264,0.8458,4.627,1.5611,4.9331,15.4636,16.8341,4.8256,0.8379,-33.5537,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_coords_only_gps3__predobstrain,3696.0,240.0,2.9602,0.1057,0.9666,0.9666,-33.6719,-130.938,-33.6719,-1.554,-596.4063,52.0,-33.4192,0.8581,4.604,1.5834,5.4499,15.823,17.0636,4.6957,0.893,-33.6719,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_fok_fuk_gps1__predobstrain,3696.0,240.0,3.6613,0.1307,0.9488,0.9488,-54.0061,-227.8762,-54.0061,-1.5576,-841.6953,52.0,-52.2145,1.0456,5.9331,2.058,7.8806,17.491,19.5048,5.9218,1.0614,-54.0061,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_fok_fuk_gps2__predobstrain,3696.0,240.0,3.6622,0.1307,0.9488,0.9488,-53.566,-233.9425,-53.566,-1.4965,-843.3866,52.0,-52.7809,1.0554,5.9405,2.0667,7.8845,17.362,19.282,5.915,1.0657,-53.566,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_fok_fuk_gps3__predobstrain,3696.0,240.0,3.6529,0.1304,0.9491,0.9491,-53.1096,-221.3142,-53.1096,-1.8452,-840.3844,52.0,-51.2169,1.0512,5.904,2.0481,7.9202,17.6758,19.3375,5.8683,1.0518,-53.1096,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_fok_only_gps1__predobstrain,3696.0,240.0,3.6444,0.1301,0.9493,0.9493,-53.5907,-206.8011,-53.5907,-1.4842,-837.973,52.0,-51.4479,1.0377,5.9062,2.0529,7.8784,17.1101,19.1689,5.8716,1.0571,-53.5907,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_fok_only_gps2__predobstrain,3696.0,240.0,3.6487,0.1303,0.9492,0.9492,-52.721,-212.8513,-52.721,-1.4182,-840.1291,52.0,-52.8386,1.0448,5.9521,2.0624,7.8878,16.9824,18.904,5.8902,1.0544,-52.721,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_fok_only_gps3__predobstrain,3696.0,240.0,3.6359,0.1298,0.9495,0.9495,-53.3795,-204.5349,-53.3795,-1.698,-836.1136,52.0,-50.7469,1.0415,5.8867,2.044,7.9073,17.3034,18.9256,5.8529,1.0672,-53.3795,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_fuk_only_gps1__predobstrain,3696.0,240.0,3.6644,0.1308,0.9487,0.9487,-54.7634,-245.5095,-54.7634,-1.6636,-841.0057,52.0,-51.5261,1.0512,5.9198,2.0559,7.8866,17.7169,19.8012,5.9538,1.0807,-54.7634,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_fuk_only_gps2__predobstrain,3696.0,240.0,3.6654,0.1309,0.9487,0.9487,-54.373,-251.8305,-54.373,-1.5807,-842.753,52.0,-52.5623,1.0595,5.9312,2.0649,7.8904,17.5932,19.453,5.9506,1.0664,-54.373,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_fuk_only_gps3__predobstrain,3696.0,240.0,3.6572,0.1306,0.9489,0.9489,-54.1565,-239.7966,-54.1565,-2.0532,-839.9031,52.0,-50.8577,1.0569,5.8938,2.0471,7.9251,17.9011,19.5242,5.915,1.079,-54.1565,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_gespannt_only_gps1__predobstrain,3696.0,240.0,3.008,0.1074,0.9655,0.9655,-26.9864,-185.5457,-26.9864,-3.7396,-595.3342,52.0,-28.3694,0.9022,4.1251,1.6641,6.8056,15.738,16.7351,4.0817,0.8786,-26.9864,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_gespannt_only_gps2__predobstrain,3696.0,240.0,3.0,0.1071,0.9656,0.9656,-26.0029,-183.0867,-26.0029,-3.5591,-596.6088,52.0,-28.2472,0.9204,4.1601,1.6612,6.8096,15.7319,16.8263,4.0335,0.875,-26.0029,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_gespannt_only_gps3__predobstrain,3696.0,240.0,3.0392,0.1085,0.9647,0.9647,-30.107,-189.4466,-30.107,-4.4678,-596.9307,52.0,-30.1309,0.9242,4.2129,1.6779,6.9976,15.8389,17.2131,4.0714,0.9103,-30.107,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_gwlk_cont_only_gps1__predobstrain,3696.0,240.0,2.2722,0.0811,0.9803,0.9803,-29.2191,-172.3358,-29.2191,-2.7482,-482.5855,52.0,-28.8543,0.8373,4.2535,1.4783,5.3653,7.6591,8.9285,4.3008,0.8453,-29.2191,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_gwlk_cont_only_gps2__predobstrain,3696.0,240.0,2.274,0.0812,0.9803,0.9803,-31.9025,-173.9663,-31.9025,-2.8639,-484.7045,52.0,-27.3611,0.8245,4.2476,1.4779,5.4259,7.7271,9.1386,4.3598,0.8438,-31.9025,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_gwlk_cont_only_gps3__predobstrain,3696.0,240.0,2.3304,0.0832,0.9793,0.9793,-25.7927,-190.4005,-25.7927,-2.6147,-486.0705,52.0,-28.1565,0.8447,4.2735,1.5002,5.7655,8.0535,10.146,4.327,0.8689,-25.7927,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_hydroraum_gespannt_gps1__predobstrain,3696.0,240.0,3.4485,0.1231,0.9546,0.9546,-11.3492,-55.1962,-11.3492,-2.1703,-592.5196,52.0,-12.7596,0.7203,2.802,1.5483,5.7576,20.1091,23.1027,2.7855,0.7367,-11.3492,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_hydroraum_gespannt_gps2__predobstrain,3696.0,240.0,3.4078,0.1217,0.9557,0.9557,-13.0623,-61.4682,-13.0623,-2.1585,-586.1617,52.0,-13.4463,0.7364,2.8648,1.5542,5.8584,19.5085,22.6557,2.7727,0.7707,-13.0623,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_hydroraum_gespannt_gps3__predobstrain,3696.0,240.0,3.4309,0.1225,0.9551,0.9551,-11.2218,-55.9213,-11.2218,-2.0285,-590.8566,52.0,-12.4761,0.7167,2.7957,1.5449,5.771,20.036,23.5505,2.8078,0.741,-11.2218,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_hydroraum_only_gps1__predobstrain,3696.0,240.0,3.2806,0.1171,0.9589,0.9589,-9.914,-52.9214,-9.914,-2.4434,-550.8945,52.0,-9.6103,0.5808,2.5996,1.4336,5.5813,19.865,21.8416,2.5552,0.5791,-9.914,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_hydroraum_only_gps2__predobstrain,3696.0,240.0,3.2058,0.1145,0.9608,0.9608,-8.866,-52.8913,-8.866,-1.7884,-537.1344,52.0,-9.1707,0.5593,2.5996,1.4199,5.6692,18.9914,22.0877,2.5804,0.5428,-8.866,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_hydroraum_only_gps3__predobstrain,3696.0,240.0,3.2833,0.1172,0.9589,0.9589,-10.1675,-53.6468,-10.1675,-2.3668,-552.789,52.0,-9.8389,0.5724,2.6184,1.4356,5.5994,19.3546,23.1819,2.6752,0.5833,-10.1675,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_pr1lag_only_gps1__predobstrain,3696.0,240.0,4.7096,0.1681,0.9153,0.9153,-40.9129,-135.6119,-40.9129,-3.0161,-846.6641,52.0,-39.3355,0.8849,4.8678,1.9335,6.5454,28.1826,32.7808,4.9963,0.914,-40.9129,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_pr1lag_only_gps2__predobstrain,3696.0,240.0,4.8273,0.1723,0.9111,0.9111,-37.0851,-148.2543,-37.0851,-3.0785,-886.3604,52.0,-36.7242,0.8787,4.7964,1.9516,6.471,29.4356,33.3371,5.1785,0.9,-37.0851,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_pr1lag_only_gps3__predobstrain,3696.0,240.0,4.9106,0.1753,0.908,0.908,-39.2368,-143.1459,-39.2368,-2.5074,-893.5392,52.0,-36.9655,0.8767,4.7474,1.9602,6.2878,30.2142,33.4587,5.0198,0.8863,-39.2368,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_pr52lag_only_gps1__predobstrain,3696.0,240.0,7.1668,0.2559,0.804,0.804,-45.5767,-196.4835,-45.5767,-3.103,-2361.9493,52.0,-45.8142,0.992,5.6075,3.2433,17.5906,31.3397,33.2207,5.8983,1.0309,-45.5767,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_pr52lag_only_gps2__predobstrain,3696.0,240.0,7.4037,0.2643,0.7908,0.7908,-44.1916,-181.0267,-44.1916,-3.3801,-2440.3577,52.0,-45.363,0.9956,5.4011,3.293,18.6261,31.7389,33.6988,5.6606,1.0141,-44.1916,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_pr52lag_only_gps3__predobstrain,3696.0,240.0,7.1014,0.2535,0.8075,0.8075,-46.0171,-197.6331,-46.0171,-2.9765,-2347.079,52.0,-45.9727,1.0017,5.6494,3.235,17.2546,31.4799,32.8799,5.9409,1.009,-46.0171,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_pr52xcorr_only_gps1__predobstrain,3696.0,240.0,3.8859,0.1387,0.9424,0.9424,-35.3101,-371.7033,-35.3101,-5.5605,-772.457,52.0,-35.3103,1.1211,4.8649,2.271,9.2348,17.0739,17.6955,4.9759,1.1491,-35.3101,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_pr52xcorr_only_gps2__predobstrain,3696.0,240.0,3.885,0.1387,0.9424,0.9424,-35.5181,-364.1277,-35.5181,-6.3379,-775.5827,52.0,-35.444,1.106,4.8087,2.2713,8.9134,17.0463,17.8376,5.0152,1.1821,-35.5181,,,,,,,,,,,
gw-feat-ablat-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_pr52xcorr_only_gps3__predobstrain,3696.0,240.0,3.8682,0.1381,0.9429,0.9429,-35.4615,-360.77,-35.4615,-6.5218,-772.8798,52.0,-35.5582,1.1157,4.8867,2.2584,8.7936,17.0339,17.8051,5.0702,1.1468,-35.4615,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_siwa_acf_class_gps1__predobstrain,3696.0,240.0,3.793,0.1354,0.9451,0.9451,-56.3712,-196.8311,-56.3712,-10.2334,-1155.7767,52.0,-52.7697,1.1252,5.785,2.3039,8.552,15.0426,16.7214,5.9579,1.1338,-56.3712,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_siwa_acf_class_gps2__predobstrain,3696.0,240.0,3.7509,0.1339,0.9463,0.9463,-54.5947,-203.8769,-54.5947,-10.7606,-1104.6103,52.0,-54.3044,1.1216,5.8543,2.2906,8.1378,14.7933,16.2921,5.753,1.1151,-54.5947,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_siwa_acf_class_gps3__predobstrain,3696.0,240.0,3.7742,0.1347,0.9456,0.9456,-54.7489,-194.5738,-54.7489,-10.067,-1125.9616,52.0,-55.5071,1.1252,5.8177,2.299,8.1352,14.9257,17.0324,5.7477,1.1303,-54.7489,,,,,,,,,,,
gw-feat-ablat-def-md30-ss44.log,ORACLE_oracle_ablat_md30_f95_ss44__feat_siwa_fok_fuk_gps1__predobstrain,3696.0,240.0,4.0039,0.1429,0.9388,0.9388,-60.1307,-274.8853,-60.1307,-6.7837,-727.2642,52.0,-44.8985,1.1179,5.2738,2.3127,7.6799,19.1792,20.809,5.4793,1.1198,-60.1307,,,,,,,,,,,
